service_id,service_date,service_duration,service_comment,service_cashed_price,service_is_voucher,service_client_id_id,service_massage_id_id
199,2019-08-24,157,Aôáwy^ìFk#doESAiaböhêPê7àLòüeú6òDslè0kûs@ggûGhCYcQ,164,t,907,13
200,2019-09-17,145,üúuè4cv5yBûkxz&òû8$epFTBjbcüiîûg8èàrafà7ûEAmì2lät#,75,t,607,3
201,2023-12-22,158,Aä0E0wlA$óGYóîc56âôü%hOäISftbMEFCL2q2è#m^DI#à^eXP%,177,t,954,18
202,2023-02-15,118,T7ôBUûXï0IVYû90íàDObpïIAB&Gy9Fí75Q*D6é@üëL8âK#SúGF,168.72,f,570,4
203,2022-10-19,163,ds^ü6ï$âyâüúuè4cv5yBûkxz&òû8$epFTBjbcüiîûg8èàrafà7,161.96,f,575,7
204,2023-05-02,76,J29à9MBéêuPlïèl^WnìiF%beRfo2kVèìúï#GSyDCûàäâxG@jYî,67,f,612,27
205,2021-09-07,173,QjDüáZü2Kbâë@2úìFòdröKZâXéz#Gm97SYôPl#zïMRgMTïèIá2,111,t,981,26
206,2020-09-30,80,ism5STkm3â#özìc9G5ëóúéäPDPvY*êíìYuê8hüâpöîgyûûS$ä7,190,f,673,19
207,2023-05-27,154,aWô1hdìytPgFPIîónHJâëó$Wi*éWEn2309jïjSäòv16sRïáDpt,174,t,321,7
208,2022-05-13,43,u2Jâq%rû&àó@e8krSr@0OJc^òZTìwEäTà4vôé*íëkìDTURZt5A,116,f,474,4
209,2022-05-18,152,áO&WûKK5iLdzGsFx4éLH^îXqKgqk49Ril1B9ëxMb7ygRéíûòNB,71.75,f,462,4
210,2023-07-17,60,vN%xEW99nú@áh5a3fmO@6vKFö9óöìmr*àòj0rYf#îpgó*OPMV$,76,f,152,29
211,2022-01-09,81,ûEAmì2lät#hháá6DZ1RzXi2ieòzuQ5GQJônoIKêvú%X7Aíbô#3,178.62,t,779,11
212,2023-03-13,173,kyDf%dBé4égä0ö#j1#5Ièq36Füà&BlvLZHphifoóam&ïëyglï^,55,t,71,26
213,2019-08-09,113,3ébwêpZvIhJîRdUnáeoh1NìfiyWNruíö5C1ìûáîàLWúrUSaôíT,64,f,571,2
214,2019-08-22,162,ë9hz93Gúè14DïLp*juKXFofgeméUí%ëRöejä$öIyqï6qax&mlú,163,t,409,6
215,2021-05-21,139,MowDVl8mó9ûî4ü2elNm5uJEï8íUNíq&úOûzqXâ@êèfí&NOLUoz,65.92,t,524,9
216,2020-08-30,36,êuPlïèl^WnìiF%beRfo2kVèìúï#GSyDCûàäâxG@jYîrXájdTï^,111,f,826,2
217,2020-08-28,178,Ou*^ZáàWtC6fUYnTêewPìQ@ò63úDíJQoQúZkfBì8vo8Ua@p5ôU,123.8,t,595,17
218,2019-02-19,159,ôcmfzLNegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú,171,t,286,24
219,2022-11-12,165,41@kökTtûw27tSwéE^vN%xEW99nú@áh5a3fmO@6vKFö9óöìmr*,117,t,269,21
220,2021-07-17,39,òV3BCAIcn0úlk#AF8óobU6@î5%TO1HffIXüEèCï2ô2E#Z%úHâà,151,f,643,22
221,2023-07-17,149,qX30äVkûYctàúNOo3HjAiGàlèéWhc&n6*9Mäï8@JeRwFp0QûMu,63.97,f,606,10
222,2019-03-30,124,6yyw4fòfOoúqx1nNrâ*9pH8s*Q43hû5âb0ûyahI50qE*ì4ôòég,109.84,t,751,18
223,2019-01-26,118,$axvGMRDa0néBFûAHáZ%TqrUúkPdOj%ä^QGèIbTìcäpBêûëmKB,91.42,t,104,11
224,2022-12-06,56,wJózduRInqôr0^wídebjGSû@POächì9SFvàû3úïvpáiJJkyDf%,172,f,353,6
225,2019-08-29,60,y2û3$J8üopnvSôëFêâhoseEûR7cg&bj71ïuVVv@PrHpNö*örh$,165.43,f,681,9
226,2020-12-27,143,oESAiaböhêPê7àLòüeú6òDslè0kûs@ggûGhCYcQaWô1hdìytPg,159,t,930,25
227,2019-02-23,97,àòj0rYf#îpgó*OPMV$0%bywHNSEb1oíCGäBJée^U&sVnlQ2P7^,88.67,t,229,12
228,2020-12-08,155,&mlúMmIôiWgîú7niö3yUlLVOóòtMPácòAênFìîKs896^pdpYaü,96.44,f,764,28
229,2021-09-26,154,mnksòêòCcXflqbBfO4xd$wg4FsrëStOàoîmóä%tpe@4âsRêUûa,131,f,552,18
230,2020-06-21,175,VTêC7Ci43NUYKh7uòIMbHPòkDâEyîusX8V^EcEXNöò6êxjcwJó,185.47,f,14,16
231,2022-12-17,75,fiVét7pâSTQY*KXfIHóRWHeLroôJöîMàhYXCCcr$ö5ë#ZüZVKä,146.46,t,384,13
232,2023-07-11,178,F8óobU6@î5%TO1HffIXüEèCï2ô2E#Z%úHâàôd6Pîûa&6òïJUhv,91,f,710,16
233,2019-04-02,56,jFv%G*Tc2&ARlcJNw7XèT1tur0amyJji9sxjImWS4kD3n#Mzzd,199.52,f,935,4
234,2021-07-30,143,ë@2úìFòdröKZâXéz#Gm97SYôPl#zïMRgMTïèIá23ébwêpZvIhJ,175.24,t,798,27
235,2022-05-15,58,ë&RHìí0UqdëqCîsïnLCgjWlu8qêëïûdALY4JIúäaé3M*pûóxôè,54,f,415,22
236,2023-02-24,168,KK5iLdzGsFx4éLH^îXqKgqk49Ril1B9ëxMb7ygRéíûòNBOu*^Z,106.37,f,550,6
237,2019-07-02,140,28%zZ2ìLD1TC4Kî*&të*ìn$g@mtUA$2QLe&äfösxGëüp6xûlAú,112,f,133,20
238,2022-04-16,49,FPIîónHJâëó$Wi*éWEn2309jïjSäòv16sRïáDptMowDVl8mó9û,180.89,t,100,3
239,2022-03-31,45,nvSôëFêâhoseEûR7cg&bj71ïuVVv@PrHpNö*örh$jFv%G*Tc2&,100.97,t,244,4
240,2023-12-27,111,gFPIîónHJâëó$Wi*éWEn2309jïjSäòv16sRïáDptMowDVl8mó9,161.9,t,693,13
241,2023-01-04,70,GHEN4*Lò%$WFK%ì*gcR^íQAYëMM77èf1étûzNóNJ&ûZsàism5S,177.37,t,902,8
242,2021-11-09,175,07#xXdàJvzRu2Jâq%rû&àó@e8krSr@0OJc^òZTìwEäTà4vôé*í,107.38,f,387,22
243,2022-06-09,32,y^&$Evjvûgf7%B3ôjïP15Y08PíxDyaEëû*k^qxYyA6VQjDüáZü,174.19,f,929,12
244,2021-01-03,130,fO4xd$wg4FsrëStOàoîmóä%tpe@4âsRêUûazTVèiüHóuLöóQy^,110.15,t,852,19
245,2021-06-03,96,j0rYf#îpgó*OPMV$0%bywHNSEb1oíCGäBJée^U&sVnlQ2P7^ë&,162.61,t,891,14
246,2022-08-13,104,zduRInqôr0^wídebjGSû@POächì9SFvàû3úïvpáiJJkyDf%dBé,61,f,494,22
247,2021-11-30,93,àUEîüQP#nRj4MxK3@èRNCíîvQmwp9&Xoq6G^c3Sg%3lWìòàüTH,169,f,806,7
248,2023-06-29,172,UEîüQP#nRj4MxK3@èRNCíîvQmwp9&Xoq6G^c3Sg%3lWìòàüTHT,63,t,393,7
249,2020-11-06,69,rXájdTï^^öm8ò1è6UsUûôpézïpzt%Zeru@íY36ükAN$eäëòcWó,124.7,t,284,5
250,2022-10-16,87,5ëóúéäPDPvY*êíìYuê8hüâpöîgyûûS$ä7MàFóKRqäèêmhDû@D^,79,t,479,21
251,2019-07-31,57,ì*gcR^íQAYëMM77èf1étûzNóNJ&ûZsàism5STkm3â#özìc9G5ë,90.94,f,911,22
252,2022-06-24,168,áàWtC6fUYnTêewPìQ@ò63úDíJQoQúZkfBì8vo8Ua@p5ôUy2û3$,124.28,f,959,17
253,2019-12-25,137,wmûFVVTêC7Ci43NUYKh7uòIMbHPòkDâEyîusX8V^EcEXNöò6êx,167.51,f,241,8
254,2023-02-04,152,e@4âsRêUûazTVèiüHóuLöóQy^&$Evjvûgf7%B3ôjïP15Y08Píx,117.71,t,743,3
255,2022-02-28,118,ARlcJNw7XèT1tur0amyJji9sxjImWS4kD3n#MzzddHVïCàAä0E,123,t,771,7
256,2019-05-12,60,ûî4ü2elNm5uJEï8íUNíq&úOûzqXâ@êèfí&NOLUoz$axvGMRDa0,145.19,t,301,17
257,2023-12-03,131,ôsYék2VöW&ü#9ûIìOVtVäûqlGö^0u^âf*v#óZ47a8BO%fuvs1X,78,t,87,15
258,2020-06-06,101,ëkìDTURZt5Ag21LSXIf5sèGKüFNèáBYwwâûqVjToCaCWLïOhZï,111.94,t,878,26
259,2020-09-20,120,2Kbâë@2úìFòdröKZâXéz#Gm97SYôPl#zïMRgMTïèIá23ébwêpZ,161.27,t,307,4
260,2022-01-15,51,IBVe4XCSneLPyQZòV3BCAIcn0úlk#AF8óobU6@î5%TO1HffIXü,99,t,769,21
261,2020-02-11,132,RHìí0UqdëqCîsïnLCgjWlu8qêëïûdALY4JIúäaé3M*pûóxôèoj,169,t,20,7
262,2022-02-17,86,4égä0ö#j1#5Ièq36Füà&BlvLZHphifoóam&ïëyglï^aKGsü8rc,155,f,749,14
263,2023-05-28,107,yWNruíö5C1ìûáîàLWúrUSaôíTqX30äVkûYctàúNOo3HjAiGàlè,81,f,200,18
264,2020-09-05,33,zEDáèëêyH#kZôsYék2VöW&ü#9ûIìOVtVäûqlGö^0u^âf*v#óZ4,151.05,t,427,10
265,2023-02-02,134,a3áûmûüá2ó&#gíwfàn5cbZZ0&TvMtScxdöótoKzALEYhjCFVqô,154,t,398,27
266,2023-09-28,179,50W#MWQàtvORí1äCô%HûhúB9@7*qerâ0b28%zZ2ìLD1TC4Kî*&,184.5,f,304,22
267,2023-02-19,55,î4ü2elNm5uJEï8íUNíq&úOûzqXâ@êèfí&NOLUoz$axvGMRDa0n,115.65,f,681,16
268,2023-11-27,141,J8üopnvSôëFêâhoseEûR7cg&bj71ïuVVv@PrHpNvXw&5T7ôBUû,112,t,600,11
269,2022-06-06,31,&TvMtScxdöótoKzALEYhjCFVqô7R1$îëY6yyw4fòfOoúqx1nNr,100,f,431,22
270,2020-09-07,58,sUûôpézïpzt%Zeru@íY36ükAN$eäëòcWóa3áûmûüá2ó&#gíwfà,88.49,f,777,22
271,2019-05-16,175,0wlA$óGYóîc56âôü%hOäISftbMEFCL2q2è#m^DI#à^eXP%áO&W,76.86,f,23,23
272,2019-08-26,53,Uga%ó4^7KQä68HYPuEàyOE3äklirèZèAWVdjoü*ZN2ïb#ëe2Dò,124.89,f,681,8
273,2019-08-07,161,aWô1hdìytPgFPIîónHJâëó$Wi*éWEn2309jïjSäòv16sRïáDpt,140,t,747,21
274,2023-03-30,114,O4xd$wg4FsrëStOàoîmóä%tpe@4âsRêUûazTVèiüHóuLöóQy^&,106,f,405,10
275,2020-02-27,144,^QGèIbTìcäpBêûëmKBfiVét7pâSTQY*KXfIHóRWHeLroôJöîMà,61,f,489,26
276,2022-07-26,162,#doESAiaböhêPê7àLòüeú6òDslè0kûs@ggûGhCYcQaWô1hdìyt,72.9,f,560,25
277,2019-06-25,86,LjúáUga%ó4^7KQä68HYPuEàyOE3äklirèZèAWVdjoü*ZN2ïb#ë,63,f,350,30
278,2023-11-22,142,Xï0IVYû90íàDObpïIAB&Gy9Fí75Q*D6é@üëL8âK#SúGF01ûüuâ,118,f,120,2
279,2021-01-29,38,2ïb#ëe2DòqûQrMKmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@,177,t,222,3
280,2022-06-22,147,âüúuè4cv5yBûkxz&òû8$epFTBjbcüiîûg8èàrafà7ûEAmì2lät,111,f,478,11
281,2021-07-16,83,AòLûûíh@$éóeCmUaNYlzhSKLIQ8w8ïAsCJN*ëDjîVBàUEîüQP#,186.34,f,557,25
282,2021-10-02,65,$Evjvûgf7%B3ôjïP15Y08PíxDyaEëû*k^qxYyA6VQjDüáZü2Kb,98,f,245,19
283,2023-07-15,76,WriPS2%ôïZ7zzx5gr4Ppn&y2oOsêY@qI9tAR54ijMêcHäGb5J6,54.64,t,87,30
284,2020-02-18,47,PgFPIîónHJâëó$Wi*éWEn2309jïjSäòv16sRïáDptMowDVl8mó,113.44,f,825,8
285,2020-05-31,135,TqX30äVkûYctàúNOo3HjAiGàlèéWhc&n6*9Mäï8@JeRwFp0QûM,112,f,79,27
286,2023-04-08,108,nYtHêHC9XSlôcmfzLNegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aò,133.27,t,140,9
287,2022-05-14,119,9Mäï8@JeRwFp0QûMumnksòêòCcXflqbBfO4xd$wg4FsrëStOào,111,t,932,19
288,2022-12-10,51,#hháá6DZ1RzXi2ieòzuQ5GQJônoIKêvú%X7Aíbô#341@kökTtû,192,t,816,20
289,2022-01-05,82,MowDVl8mó9ûî4ü2elNm5uJEï8íUNíq&úOûzqXâ@êèfí&NOLUoz,191.8,f,448,28
290,2023-02-26,148,âë@2úìFòdröKZâXéz#Gm97SYôPl#zïMRgMTïèIá23ébwêpZvIh,131.48,t,402,11
291,2021-10-11,103,hYXCCcr$ö5ë#ZüZVKäà3bu4xAôáwy^ìFk#doESAiaböhêPê7àL,157,f,711,10
292,2021-01-29,36,9ûî4ü2elNm5uJEï8íUNíq&úOûzqXâ@êèfí&NOLUoz$axvGMRDa,166,f,450,10
293,2021-03-15,87,e2DòqûQrMKmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@Cähtî,100.9,t,831,15
294,2019-04-27,79,TiìWasóíM5ú1Gû&îELjúáUga%ó4^7KQä68HYPuEàyOE3äklirè,171,f,701,22
295,2022-07-28,102,úbKíántykJúX$hlEgo$6d0ââ1*UwNuTdFexmBpL0CMFZi7DGWr,158.69,t,606,11
296,2019-11-06,117,w27tSwéE^vN%xEW99nú@áh5a3fmO@6vKFö9óöìmr*àòj0rYf#î,98,t,988,7
297,2020-03-26,41,lôcmfzLNegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5,172.2,t,749,28
298,2019-09-06,62,JîRdUnáeoh1NìfiyWNruíö5C1ìûáîàLWúrUSaôíTqX30äVkûYc,148,t,433,5
299,2022-07-22,70,óúéäPDPvY*êíìYuê8hüâpöîgyûûS$ä7MàFóKRqäèêmhDû@D^RW,52,f,22,8
300,2021-05-29,83,0néBFûAHáZ%TqrUúkPdOj%ä^QGèIbTìcäpBêûëmKBfiVét7pâS,82,f,695,3
301,2019-03-11,66,1rFAòLûûíh@$éóeCmUaNYlzhSKLIQ8w8ïAsCJN*ëDjîVBàUEîü,157,t,946,16
302,2021-05-30,73,ZèAWVdjoü*ZN2ïb#ëe2DòqûQrMKmâkéò$ûnc83ZqPC$PöxR%Mh,168.52,f,909,29
303,2021-04-27,48,NegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú1Gû&îE,131,t,362,26
304,2020-03-19,136,pgó*OPMV$0%bywHNSEb1oíCGäBJée^U&sVnlQ2P7^ë&RHìí0Uq,134.6,f,833,25
305,2019-03-13,142,tUA$2QLe&äfösxGëüp6xûlAúwmûFVVTêC7Ci43NUYKh7uòIMbH,149,t,113,15
306,2019-11-28,57,tàúNOo3HjAiGàlèéWhc&n6*9Mäï8@JeRwFp0QûMumnksòêòCcX,52.18,f,600,9
307,2023-01-13,52,yDCûàäâxG@jYîrXájdTï^^öm8ò1è6UsUûôpézïpzt%Zeru@íY3,115,f,230,9
308,2021-11-01,35,TQY*KXfIHóRWHeLroôJöîMàhYXCCcr$ö5ë#ZüZVKäà3bu4xAôá,117,t,370,29
309,2019-06-19,70,ëòcWóa3áûmûüá2ó&#gíwfàn5cbZZ0&TvMtScxdöótoKzALEYhj,94,t,924,11
310,2019-06-03,88,öFIsJTíOx$%@Cähtîfd5#*2êhäO04Wz6NHvBöüCRì^á$èvXw&5,97,f,410,26
311,2020-01-15,134,b$&OáW0Kë5UL@bqroxïáöHôêjpugGéT9eiAdl8JüwaXxTQtírò,142.98,f,196,18
312,2022-08-18,61,dëqCîsïnLCgjWlu8qêëïûdALY4JIúäaé3M*pûóxôèojZcDDds^,80,t,25,4
313,2022-04-01,178,Cï2ô2E#Z%úHâàôd6Pîûa&6òïJUhvdOGHEN4*Lò%$WFK%ì*gcR^,111,f,658,16
314,2020-05-16,127,flqbBfO4xd$wg4FsrëStOàoîmóä%tpe@4âsRêUûazTVèiüHóuL,149,t,75,9
315,2020-06-10,65,XNöò6êxjcwJózduRInqôr0^wídebjGSû@POächì9SFvàû3úïvp,85.29,t,966,16
316,2020-04-14,105,XfIHóRWHeLroôJöîMàhYXCCcr$ö5ë#ZüZVKäà3bu4xAôáwy^ìF,114.13,f,12,22
317,2022-04-05,135,1LSXIf5sèGKüFNèáBYwwâûqVjToCaCWLïOhZïhbvHéücsPGloê,110.3,t,940,21
318,2023-06-10,89,0qE*ì4ôòégm#áídulTü5Xkaî@JKHP7v7ësrBIM&äviê%Aú$Dêö,169.82,t,286,27
319,2023-03-31,172,5Q*D6é@üëL8âK#SúGF01ûüuânYtHêHC9XSlôcmfzLNegwU4ìtá,64.91,t,413,16
320,2023-05-15,109,QrMKmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@Cähtîfd5#*2,81,t,272,27
321,2021-09-06,178,*2êhäO04Wz6NHvBöüCRì^á$èvXw&5T7ôBUûXï0IVYû90íàDObp,192.55,f,875,28
322,2023-01-02,79,fgeméUí%ëRöejä$öIyqï6qax&mlúMmIôiWgîú7niö3yUlLVOóò,126.36,f,409,26
323,2020-07-28,43,14DïLp*juKXFofgeméUí%ëRöejä$öIyqï6qax&mlúMmIôiWgîú,198,f,55,15
324,2021-12-31,70,P#nRj4MxK3@èRNCíîvQmwp9&Xoq6G^c3Sg%3lWìòàüTHTzEDáè,195,f,927,4
325,2022-08-30,179,iPS2%ôïZ7zzx5gr4Ppn&y2oOsêY@qI9tAR54ijMêcHäGb5J61r,91,f,10,23
326,2023-04-28,137,GKüFNèáBYwwâûqVjToCaCWLïOhZïhbvHéücsPGloêìy$uáXYVû,72.76,t,964,8
327,2021-06-18,103,íQAYëMM77èf1étûzNóNJ&ûZsàism5STkm3â#özìc9G5ëóúéäPD,80.75,f,506,24
328,2019-09-16,76,YyA6VQjDüáZü2Kbâë@2úìFòdröKZâXéz#Gm97SYôPl#zïMRgMT,122.07,t,587,27
329,2022-10-12,164,wHNSEb1oíCGäBJée^U&sVnlQ2P7^ë&RHìí0UqdëqCîsïnLCgjW,84,t,4,3
330,2022-03-23,74,LjúáUga%ó4^7KQä68HYPuEàyOE3äklirèZèAWVdjoü*ZN2ïb#ë,147,t,317,4
331,2022-10-18,162,áiJJkyDf%dBé4égä0ö#j1#5Ièq36Füà&BlvLZHphifoóam&ïëy,138.72,t,974,3
332,2023-01-18,76,dl8JüwaXxTQtíròaBatj^9áwVIBVe4XCSneLPyQZòV3BCAIcn0,51.41,f,346,25
333,2023-05-23,112,ìy$uáXYVûEQîlNMûWêNkQxtóPeíSänûôHHixBd#b*ûfáâQbë9h,197.81,f,582,27
334,2020-11-10,79,8O@mQigLwJ29à9MBéêuPlïèl^WnìiF%beRfo2kVèìúï#GSyDCû,88,t,917,18
335,2020-09-06,151,Kmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@Cähtîfd5#*2êhä,142.88,t,484,25
336,2022-09-06,96,êhäO04Wz6NHvBöüCRì^á$èvXw&5T7ôBUûXï0IVYû90íàDObpïI,138.95,t,930,19
337,2021-01-14,129,ïIAB&Gy9Fí75Q*D6é@üëL8âK#SúGF01ûüuânYtHêHC9XSlôcmf,154,t,769,20
338,2021-07-05,84,áiJJkyDf%dBé4égä0ö#j1#5Ièq36Füà&BlvLZHphifoóam&ïëy,127,f,243,11
339,2022-02-02,88,7niö3yUlLVOóòtMPácòAênFìîKs896^pdpYaü07#xXdàJvzRu2,130,f,469,2
340,2022-08-25,66,ëêyH#kZôsYék2VöW&ü#9ûIìOVtVäûqlGö^0u^âf*v#óZ47a8BO,193,f,136,10
341,2022-04-02,172,GMRDa0néBFûAHáZ%TqrUúkPdOj%ä^QGèIbTìcäpBêûëmKBfiVé,101.09,f,169,1
342,2023-01-11,106,EQîlNMûWêNkQxtóPeíSänûôHHixBd#b*ûfáâQbë9hz93Gúè14D,171,f,713,26
343,2023-12-07,39,PvY*êíìYuê8hüâpöîgyûûS$ä7MàFóKRqäèêmhDû@D^RWb$&OáW,193.44,t,341,16
344,2020-02-23,67,ïèIá23ébwêpZvIhJîRdUnáeoh1NìfiyWNruíö5C1ìûáîàLWúrU,104.7,f,193,5
345,2021-02-16,50,lu8qêëïûdALY4JIúäaé3M*pûóxôèojZcDDds^ü6ï$âyâüúuè4c,56,f,718,5
346,2019-07-11,62,e2DòqûQrMKmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@Cähtî,142,t,730,6
347,2021-05-24,97,glï^aKGsü8rczAonèè$Ká7Y5ôo9oka50W#MWQàtvORí1äCô%Hû,154.42,f,971,16
348,2023-11-27,74,^vN%xEW99nú@áh5a3fmO@6vKFö9óöìmr*àòj0rYf#îpgó*OPMV,86,f,577,22
349,2020-01-21,161,z93Gúè14DïLp*juKXFofgeméUí%ëRöejä$öIyqï6qax&mlúMmI,122,f,743,12
350,2023-02-12,94,àäâxG@jYîrXájdTï^^öm8ò1è6UsUûôpézïpzt%Zeru@íY36ükA,136.03,t,625,12
351,2022-07-24,75,6d0ââ1*UwNuTdFexmBpL0CMFZi7DGWriPS2%ôïZ7zzx5gr4Ppn,63.37,t,274,18
352,2023-04-03,144,AB&Gy9Fí75Q*D6é@üëL8âK#SúGF01ûüuânYtHêHC9XSlôcmfzL,112.64,f,295,30
353,2020-05-05,139,zLNegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú1Gû&,81,t,423,26
354,2023-11-20,113,lk#AF8óobU6@î5%TO1HffIXüEèCï2ô2E#Z%úHâàôd6Pîûa&6òï,191,t,375,2
355,2022-04-07,131,Jâq%rû&àó@e8krSr@0OJc^òZTìwEäTà4vôé*íëkìDTURZt5Ag2,101,f,271,21
356,2019-11-04,164,%fuvs1XúbKíántykJúX$hlEgo$6d0ââ1*UwNuTdFexmBpL0CMF,77.66,t,485,15
357,2021-01-21,176,*qerâ0b28%zZ2ìLD1TC4Kî*&të*ìn$g@mtUA$2QLe&äfösxGëü,180,f,608,3
358,2023-04-24,128,ïLp*juKXFofgeméUí%ëRöejä$öIyqï6qax&mlúMmIôiWgîú7ni,160.18,f,619,6
359,2023-05-22,85,0Kë5UL@bqroxïáöHôêjpugGéT9eiAdl8JüwaXxTQtíròaBatj^,67,f,15,30
360,2022-08-29,109,QúZkfBì8vo8Ua@p5ôUy2û3$J8üopnvSôëFêâhoseEûR7cg&bj7,129,f,166,30
361,2022-04-18,81,v5yBûkxz&òû8$epFTBjbcüiîûg8èàrafà7ûEAmì2lät#hháá6D,138,f,917,9
362,2020-11-16,172,fd5#*2êhäO04Wz6NHvBöüCRì^á$èvXw&5T7ôBUûXï0IVYû90íà,92,f,715,20
363,2021-07-28,166,3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú1Gû&îELjúáUga%ó4,91,f,858,21
364,2019-07-21,67,dGyJPUGcJqóêHïâKógWWAtXp#S4Q9*öXTIûú2Ws2w*Eôux%NEi,197.64,t,130,25
365,2022-12-25,104,ôiWgîú7niö3yUlLVOóòtMPácòAênFìîKs896^pdpYaü07#xXdà,163,f,432,27
366,2022-11-18,117,N$eäëòcWóa3áûmûüá2ó&#gíwfàn5cbZZ0&TvMtScxdöótoKzAL,113.82,t,884,4
367,2021-08-16,146,Jâëó$Wi*éWEn2309jïjSäòv16sRïáDptMowDVl8mó9ûî4ü2elN,52,t,331,12
368,2019-08-23,38,9à9MBéêuPlïèl^WnìiôUy2û3$J8üopnvSôëFêâhoseEûR7cg&b,103,t,746,18
369,2020-10-04,54,îELjúáUga%ó4^7KQä68HYPuEàyOE3äklirèZèAWVdjoü*ZN2ïb,190,f,272,4
370,2023-02-06,56,Ril1B9ëxMb7ygRéíûòNBOu*^ZáàWtC6fUYnTêewPìQ@ò63úDíJ,145,t,14,1
371,2021-03-03,82,áë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú1Gû&îELjúáUga%,136,t,421,22
372,2019-08-03,62,Zi7DGWriPS2%ôïZ7zzx5gr4Ppn&y2oOsêY@qI9tAR54ijMêcHä,73,t,449,8
373,2019-04-24,52,NHvBöüCRì^á$èvXw&5T7ôBUûXï0IVYû90íàDObpïIAB&Gy9Fí7,99,f,373,30
374,2021-06-30,90,ö3yUlLVOóòtMPácòAênFìîKs896^pdpYaü07#xXdàJvzRu2Jâq,115.02,t,131,8
375,2021-04-05,155,9áwVIBVe4XCSneLPyQZòV3BCAIcn0úlk#AF8óobU6@î5%TO1Hf,139.83,f,893,13
376,2022-11-16,78,&Xoq6G^c3Sg%3lWìòàüTHTzEDáèëêyH#kZôsYék2VöW&ü#9ûIì,57.5,f,125,28
377,2019-08-29,149,Z1RzXi2ieòzuQ5GQJônoIKêvú%X7Aíbô#341@kökTtûw27tSwé,131.44,f,232,17
378,2021-11-28,31,DObpïIAB&Gy9Fí75Q*D6é@üëL8âK#SúGF01ûüuânYtHêHC9XSl,113,t,342,15
379,2020-09-02,31,JUhvdOGHEN4*Lò%$WFK%ì*gcR^íQAYëMM77èf1étûzNóNJ&ûZs,191.75,t,755,12
380,2023-05-03,143,qE*ì4ôòégm#áídulTü5Xkaî@JKHP7v7ësrBIM&äviê%Aú$Dêö8,185.39,t,919,13
381,2020-09-15,72,JvzRu2Jâq%rû&àó@e8krSr@0OJc^òZTìwEäTà4vôé*íëkìDTUR,62.1,t,53,30
382,2020-05-04,64,EYhjCFVqô7R1$îëY6yyw4fòfOoúqx1nNrâ*9pH8s*Q43hû5âb0,132.14,t,399,21
383,2020-09-27,168,ïIAB&Gy9Fí75Q*D6é@üëL8âK#SúGF01ûüuânYtHêHC9XSlôcmf,132.26,f,564,12
384,2020-10-06,43,%bywHNSEb1oíCGäBJée^U&sVnlQ2P7^ë&RHìí0UqdëqCîsïnLC,68,t,231,17
385,2022-07-29,52,#ëe2DòqûQrMKmâkéò$ûnc83ZqPC$PöxR%MhöFIsJTíOx$%@Cäh,145.16,t,506,5
386,2023-10-28,177,nksòêòCcXflqbBfO4xd$wg4FsrëStOàoîmóä%tpe@4âsRêUûaz,136,f,176,16
387,2020-11-02,39,üCAîLPBöEliXDìWGûbSR$%ël6èzú5SòTOEúûxäoyr#XZqs8é*e,80.97,t,238,17
388,2019-03-08,121,Gb5J61rFAòLûûíh@$éóeCmUaNYlzhSKLIQ8w8ïAsCJN*ëDjîVB,133.77,t,221,9
389,2019-11-04,31,p6xûlAúwmûFVVTêC7Ci43NUYKh7uòIMbHPòkDâEyîusX8V^EcE,111,f,770,26
390,2022-04-01,180,%rû&àó@e8krSr@0OJc^òZTìwEäTà4vôé*íëkìDTURZt5Ag21LS,147,t,847,1
391,2023-05-19,131,fIXüEèCï2ô2E#Z%úHâàôd6Pîûa&6òïJUhvdOGHEN4*Lò%$WFK%,86.77,f,225,20
392,2020-04-06,63,OBréàzáìq8êeîFfA&aPüUê0îbèwrNeD70DélF1Aäé@%g&HVDl0,195,f,106,5
393,2021-01-07,169,E^vN%xEW99nú@áh5a3fmO@6vKFö9óöìmr*àòj0rYf#îpgó*OPM,194.07,f,738,18
394,2023-03-01,166,ôcmfzLNegwU4ìtáë3AzàîôâóJ^JpS@VêéRoV1aòTiìWasóíM5ú,167,f,543,19
395,2020-08-26,97,IYsjRU4Váöâ9HIFOht5ûqpAGL^òthZ#&ó@BZT7NkkOôeJïHd7ú,102.17,t,823,25
396,2023-02-07,141,5^ocoXüö06#wWcàIuyRt1Iâq%rò^úí9d7jqRr@zOJc%ìYSìvDû,179.03,f,644,29
