service_id,service_date,service_duration,service_comment,service_cashed_price,service_client_id_id,service_massage_id_id
207,2020-11-01,67,P1iA0k8JwwaaESû*í^ìxBxtj^9áDVáZwIKbdtR1úqîò0^wíZâX,169,980,19
208,2019-09-30,142,HtFy5í6I^ôYrLhûíh@SjóeC@ïaNblzhSíóáû8CPuA&âéèXuD7g,105,670,8
209,2023-03-17,124,úXà*üUbhmö&bL1ta9sd0BpoìPpLélZjáì@qlb61XoOYRèëwPSó,84,226,10
210,2021-01-19,146,sod94ârQâTòüySUèhüGítKïíPy%^#Duiuôge6$A3îiëO05X07O,66,998,12
211,2021-08-10,30,Gk#âpF$uáaböhêPî8NMòüeà7QDtóì1íäs@ôgûHhDBdRbXû2ûdò,173,428,17
212,2023-03-22,127,rüeà7òD*lì1käs@hgûû5DY0RyXh2idòytP4FQJômoHKâvó$W6A,141,993,16
213,2023-12-19,61,Fö@úVOósAèPé0rZî$ôìgó*PQNVp1%cyxHOTEb1oíCGäBJíê^Us,153,318,26
214,2022-03-02,50,lONûXîOkRyuúPfóSëoûûIIjxCe$cAágáêQcï@i0@4Hàè24EöMq,159,859,37
215,2020-11-03,104,ESû*í^ìxYx*6U9áDVáZü2KXâë@1úìFPcqöJBC*Iz#Gó87SAF8í,144,38,1
216,2022-11-14,154,2IfgJYüFìDö3û3F$â^àIêèûe7Qôáb*7ûöKViwePHIFN5*Mû^%X,181,724,30
217,2023-02-22,62,gdS&íRBZëNM88èg1íuá0OóOK*ûZsàjtm6SUln3ê#ü0ìd@H6ïúà,69,633,14
218,2019-10-11,33,2íBáHOmOóXjd*è7tn7Tö9o4êSx0ò1@H6önoluQîûDZYgmrcCîQ,179,629,5
219,2023-10-01,44,bVJW2áGíòöû1í^nfévfúm4baYBb^SïLäRYwcïísnJaAKDXîiBE,64,894,33
220,2019-08-24,91,êB6ChK2NTYKhNuòáMbûOìkââEyêt&W8V%DcêXNöò6âw60DIóy1,135,90,27
221,2019-06-24,101,TKo&ûtJ*yúefdláTé$RQïeiû#UHxìë5èüx^íkóLlHFhVfêó6óh,119,799,42
222,2022-03-12,120,&*%Fwkwá5g8^C4û8ïQJ6YI9QóEEzbFïtAl&ryZFB7WRjEakdx3,160,322,44
223,2020-01-18,39,kfBì9vo8Ua@p5ôUy2û3$J8üppnvSûëFêâhoseEûR7cg&bj71ïu,113,480,27
224,2023-10-01,150,híwgào5cbZâ0&TvMuScxdöótoKzBLEYhjDFVqô8R1$îëY6yzw4,111,263,12
225,2020-09-19,115,Dds%ö6ï$Zyâüúuè4cv5yBûkxz&òû8#epFTBjbcühîòg8èàrafà,145,269,13
226,2022-02-11,138,R5LiiMêcHäFb5í6I^ôAòLôûíh@SáóeB@ïaNYlzgSJKIQ7COïA&,158,338,32
227,2020-06-13,136,W2zûUjòXbsúóMNn2Gj*hFàkàáVgb^m5&8Lûë79IdQvEozPôLtl,188,208,38
228,2022-10-07,57,tjèDSTQZ*4*f10LRWIe4sàFJüEMàiBYCvZrpU6S#BaCVKëè4Yu,113,266,21
229,2020-09-09,85,èüUIU0ôEáìëîzé$leûtdíl2üöX*a$QäJòPWuaëáqlHü&IBVêgA,114,663,33
230,2020-10-17,122,Jä3TJ8apqnwëûëFîâiotfEûS7cg*bj7IövüVwRPrépèöAüsh%8,188,675,12
231,2022-04-11,95,ARIn%ôrH^wídebjûSû@POëchì9SFvàû3úïv%áiíJkFDfTdZé4é,200,424,20
232,2020-01-30,33,OTFcIpóâHëâKífWV*tWp@S3Q9*ïXSIòó1Vs2v&Dôtw$MDh8XmC,80,286,12
233,2022-04-26,148,Xid*è7tn7Tö9o4êSx0ò1@H6ïnoltQîûDZYgmrcCîP5ae%üh5zä,92,89,38
234,2019-05-15,92,^jàziìq8eeîî3AWyPwUf0fbèwrN2DNHêklFIYsé@U4&áöâ901y,118,734,3
235,2019-06-15,109,BBcq$ï5ä@YwYöítà3bt3xAôivy^èî7@doDR*hüaïgâìe7úóqöd,59,900,18
236,2022-06-03,158,D&èJîìáf8@ûécAkSöLWjxfQIJGO6u6ä&qAHL^ûBhâT*óSCâïON,143,471,45
237,2020-04-18,102,ëa@äd1CìpòPqLJlZjáì#òmb72YpOB#OïwQ$LgïEHrISéNw#$9B,161,119,43
238,2020-12-21,174,EQwZAîóòZvî9iaêqüôhzääT%ë8NèGúLSrëìêniEä#E&SXc%*Pé,172,220,34
239,2023-06-13,31,I*dgThr5nYòûèa%IU0GEéìïôzI%mêáuâílfWü*Aap@ä3û9WvXë,56,965,23
240,2023-02-22,149,KX3IHóûüá2L&oôíwîàniYbCCcr%ö5ë#ZxZöótà3bu4xAôjwy^ì,98,532,6
241,2021-05-10,139,$VJyòï7òay*úmàMnIGiXgîú8àjö4zVmL&PúsAèQé0rZî$ôìgó*,155,978,49
242,2020-08-23,73,V9áDWéZü2LYâë#2úòFQdrüKCDAJ0$Hú98SBG8ó$cöN@ôM%UìII,110,715,26
243,2019-02-11,166,qälJAeiUjs6oZûäòb&JW2HGíòöû1K^nîévêúnhXaBBbq$ï4ä@Y,129,946,13
244,2022-04-23,92,roxTáïGôêjpugFáT9eiAdk82üwWXx$QsJqPüBatj^lHw&IBVe3,85,447,42
245,2019-10-19,88,óQVHeKrnîJöêMúhYXBBcr$ï5ä#YüZUKäà3bu4xAôávy^ìFj@do,62,514,10
246,2020-10-09,166,zC8W#íFXíêb4MZîö$3èûHSesaLDEBK1%Iè@9UCH@à%düO$ûN&V,111,362,9
247,2019-02-24,150,Xû2ieòytPhGQJôúoIKâïó%XjAíXFn341@kökTäûw27sSöáEquM,87,262,28
248,2021-05-01,77,tbMEFCK2q2è#m^DI@à^dWP$ûO&WûKK5hLdzGrEx4áLH%îWpKgq,102,640,47
249,2021-09-15,58,uëdF1xmB%ú0Zúôdi7êûariPë2TgïZ7FGDM3r4ìpn&EJ$èsfY@^,149,54,42
250,2021-07-06,125,UäAó&ûyâzB7W@éEXíâa3LYêï$3àòGResaLDEBJ1$Ià@8TCG9ú%,152,671,46
251,2019-09-03,65,%Eîü9P@nRjhMxK3@è@MCíîvQmöèl^XoìjG^cfRgp3lWìòàö$HT,174,60,9
252,2022-10-13,108,òbz*úmàNnJHjXhôà8àjü4zVnM&8LûuN9IdûBFoGPôLt9@7&ìeq,143,369,40
253,2019-02-21,179,nYQQOW^IVdGEéPTFcJpmêHëâKófWV*Aap@ä3û9WïXSIòó1üs2v,190,785,17
254,2022-05-04,63,GîâiotfFáS8dh*ck71övVWw#PsIqOüAüsi%kGv^HAUd3*BRmdK,104,224,48
255,2019-09-06,140,$èv*wrh$7ôBTûXï02VYû8cJàDObpëI*A&Gxlyí7i9*D6é9üSL8,90,437,41
256,2020-01-07,70,24Yâë#eMòFQdrüKCDAJ0o0ú9k$BG8ó$cUN@ôM%UìII3fJbxEpC,114,27,16
257,2022-06-20,150,i*IWEn2309áïjSûòv16rRïáDptMowD^l8óó9Hî4V2êlNm5uJxT,65,818,7
258,2021-06-07,115,lät@hgáHiDZdRbXû2ieòztPhGQJôúoIKâïó%XjAíXFn341@kök,75,117,42
259,2023-01-17,75,ò*é^ìwAxsi%8ûCVáYö13XZä@dLèEPcqöJBC*Hznzó8j#AF7í#a,59,671,36
260,2022-01-10,57,ö9óöìmrAàòj0rYf#ôqgó*OPMV$0%cyxHNSEb1oíCGäBJée^U&s,56,451,3
261,2023-04-21,133,@1úqFò0qöKZâXéG#Gm87SYôPl#zïMQgLTïpIáJ2éywê%ZBIhJî,183,533,35
262,2023-07-22,87,nò3mëu$iiéIjEâeTcYá4jfû0vRiHRLáàpJMîüà^YkBóZHp452#,62,573,4
263,2020-06-27,72,näaé3ú*$hóxgèo6dcââ1*UwNuTdyeüúupL0BMFZikDGWrû8S2%,102,103,8
264,2021-11-12,42,HCä6áSLáo^íMîxoVY8âúdá%LMKSmx@üvuEKPBöylû*Dì&GôY#R,159,573,27
265,2022-07-22,118,@THwèä5àöwqíkKKl0Eg^eDí6óhë2ü$k2%6Jìr47Gbì*CmxNêJr,171,1000,31
266,2019-01-16,90,B0èôûêúK&KqT#WîíSpW2bûUjòXbtúóN6à2Há*ôFMkàéVhb^ú5&,111,303,11
267,2020-01-18,83,PPNV%1%cyxHOSEb1oíCGäBJíe^U&sWomR2P8&ë&RHìí0VrdëqD,143,830,10
268,2020-01-21,103,OLT#FSaDCôMRCüGmjYEòXHádTS^Uv@OqHoNïsöòôojFu%G*Tce,106,658,49
269,2020-04-17,66,@td1Cppòò^Lí9â7áq#qmc72Y%OYSìvwQTú3ïEá&JäjèC#$9Bsg,151,56,45
270,2023-04-21,58,bâë@1úìFòcqöJZâXéz#Gm87SYôOl#yïMQfLTïèIá22éawêpZuI,161,771,43
271,2021-02-27,57,4NBqáúzûìq8êeîEfA&aPöUê0îbàwrNeD70DélF1Aäé@%g^HVDl,137,274,46
272,2020-05-28,117,3éHóäüá2ú&ohíwgào5cbZCd&TöMëSZxdöótoKcBLEYûjDFVìô8,138,158,31
273,2023-12-05,131,NgeJuH07ó7J*ûZsNjäói#UkúfD#öcOdm0iTúàíä9EQwBAêóìYv,161,802,17
274,2020-04-01,174,û8S2$îëY6yzw5fòfOoúrx2oNrêA9qI8s*R44iá5âc0äyahJ51r,98,624,29
275,2020-07-26,37,î%âCJhJîSdö#é2oh1Nò3izWNrvíw5C1ìijgoLXú&UTahlï^XK0,74,408,10
276,2022-03-12,113,Fö9úüìmrAàòj0rYf#ôqgó*PQNV%1%cyxHOSEb1oíCGäBJíe^U&,113,326,25
277,2022-09-11,98,^nîévêómgXaABbq#ë4ä@XwYïísú2at3w*îhvx%èî69cnDR*hüa,86,283,6
278,2023-01-06,102,Dëû*k^qxYx*6UPiDüáYö1KaZë@1óìEòcqöJZâXáz#Gm87RYîOl,90,122,38
279,2019-01-28,77,êqWûicSä%%ïl7ìzà5TrTìînáyëoyr#Ydqs9éX25ïi&M#cûäìbV,148,148,18
280,2020-10-08,143,gZ#&í@BZT6MkkOîeJëHc7ó7J*ûCäNáäói$UíúgD#ücOZm0iTLM,176,77,13
281,2023-08-06,71,íITéoRPïâûQnU0xìShèVüqíéKLl0Eg^fDíióôTeü$k3%6Jìû57,180,240,2
282,2020-08-23,90,Ar3&â0zJ9^0Z3òúE1UD4Lô**uuYìoTgRmAVA%2RMfXäfüsFGïü,196,177,26
283,2020-06-24,121,êjMLìVâMiPwsíNdéQûmîîGGhvAc9a&ôeôZOaä8gy82Eóú02CëK,89,295,29
284,2020-08-21,63,$gNûGResaLDEBK1p1à@l%CH@ú%dVO#ûN^VòJJ4gKcyFrDw3áKG,68,410,17
285,2022-05-14,59,ô%b1ûf$J8üèìúïSGSyêCôàûâxû@jcîrbáj0ïëU^ö@OòHèNUsöû,57,526,37
286,2023-07-18,172,JEï8íïèkq&úèizqXe@êofé&NOLU#z#axvGMRDüznéBFûAHád%T,163,409,23
287,2023-07-30,125,xúa7E3ûéíûòNBNtW^ZáàWsZ6eïXnëâewììQ9ò5KóDéIPoòúYkf,60,467,34
288,2019-07-06,141,öCûì^j$ovXw&4TOhBïûXï0IüYû90íàDèbpïIXYVûy9Fk75QWêN,78,452,16
289,2020-08-22,82,ëè4Zv5yBHéxz&PGl#êpF$uábcühîQî8NMòafà7QDtóì1íät@ôg,89,940,20
290,2023-07-24,41,rfY9^é9*XR5LijMêcHäFb5í6I^ôAòLûûíh@SáóeC@ïaNYlzhSK,113,350,30
291,2021-02-20,51,Uq0t%Cêsu@KBg7WkA7pâëïûcXLX3IHúäaá2L&oôíwîào6ZcâCd,107,462,30
292,2020-09-06,100,7&q1%ZzxI8$yY1èóD0SC3Kê&^stWèmRfQl&T*#1PKdVûeïrDFë,55,629,26
293,2019-11-07,168,6à20á*ôFMkMáVgb^ú5rl5Rë7m2ZQvyèz8F4älmjrOâìBXWekpa,96,871,49
294,2022-12-31,98,ë#eLìFQdrüKCDAI0o0ú9k#BF8ó$bUN@îM%UèIH2fJbwEpCv2ôJ,174,318,39
295,2023-10-16,41,adtQHmpîìz%véYZWáFRôlONäXîOlRyuúQfóSëoûûIIjxCe$cAá,121,888,38
296,2021-03-24,123,tHCä7éëújo^óàgxoWc8ândá%MNKS@y@üvuELPBöylû*Dì&Gûb#,114,284,22
297,2022-09-03,36,XeRîp3lWOOMU$0$bEwGNRDaHnéZFûYIédUT^rVn8Q1O7^äVQGè,180,929,43
298,2021-08-17,179,BvYrpU5S#BüBUKäà3YugütFávaqOFjnZox#tûabögDPê7MLìüd,80,736,15
299,2023-09-29,112,noluûgsDdc3mrdCgQMyf^xh5GttïïBPè%û#úu&uqf#6îASîWëz,63,535,41
300,2019-12-18,153,o^1aPTiOWaûKí55údzûrîxLjLûUfXqógqj3Qäik1YPuxúa7E3û,110,10,44
301,2023-01-11,115,Gz6í6J&ôYrMiûói#TkúfC@öbOclzhSóúéû8DPvA*êíìXuD7gVZ,89,715,49
302,2020-03-03,166,PMV$HTbEDûNSEaHokZFäYIéeUU&&ün9û1ì7VëVRGìí0öq0u%âê,64,697,22
303,2023-09-19,123,x%NEi9YnD@sôöüëfZNâ6LKèïcó5OBréàzáòq8êeîFfB*bPüVî0,77,402,11
304,2022-04-10,131,ctQ1ópêìz%véYZWáF@FlO6RXîOkRyëúPfóSëoûûI1áxCâ$YAHg,162,153,10
305,2022-12-14,117,Kóî&VttXènSgQl*ï*TIòLeWûeösEôëüpMDilYúv9rîUVSêBNZi,58,824,24
306,2019-03-14,96,J&ûZsMism5#Tkm3C#özOc90hTóúéäPDPvB*êíìYuD8hWâpVîgy,144,622,18
307,2022-03-06,40,àqJMîüà^YkCúZHp453#lümVïëx38uUaíGswOrzFXn@oè#íá7b5,75,905,49
308,2021-01-11,63,WAtXpnS4Q9*öATIûú2WsfösEôuüpNEilYmw@sôöüëfCNâ5LJèï,167,951,5
309,2022-12-20,39,^k7óó9Gî4V2âlMl5uIxT8JTNíq&LOûypXâ@Dàeé^674%nz#Wwv,119,263,23
310,2021-04-20,57,Qm$0öNShNUöìJé34ícxîqâwJiKôSeVoéfpi2OògjzXOsvóü6D2,174,544,44
311,2020-04-26,83,î5%Uè1H3fJbüEpCv2ô2F#ZUnIeàûe7Pgáb&6ûïKöhvdOûáîè4*,124,27,20
312,2021-08-14,99,NNLT@FRaDBôMQCüFmjYEòXHácTS%^ïm7ì0è6TûUPFàáyëpzs$Y,178,169,16
313,2022-02-22,81,cMIua@td1Cppòò^Lí9â7áq#qmb72Y%OYSìvwQSú3ïEá&IäjèC#,99,423,38
314,2020-03-03,124,öbrPzénâèy$uáXYVôE9EkN5PWâMjQwäóOdíRämôîG0ûwAZ@X*G,51,439,32
315,2021-10-18,86,ä8îzleyKà0fvTKosût2*yúfgdlIUé$RQïeiû#UHxìë5èüxríkL,55,144,26
316,2020-01-26,119,öwàuëdF1xmB%ú0Zúôci7êôariPë2TgïY7FGDM3r3ìpn&EJ$èrf,149,248,31
317,2022-11-16,129,F$âVoJfèáf8Qhéc*7äöLüiwePáéôè5AMs^%YûúUrA4dSWlRZdï,182,553,21
318,2019-11-11,139,DïLp*itJXFnfgdméUé$äQöejä#öIxqë6püx&llúLmHôhWfêó7m,71,527,40
319,2019-05-27,151,Aìo$h@mtVA%2RMf*äfütyGïaq7yámBúwnäGVWTîC7Di53OUZLi,181,994,34
320,2023-02-28,124,ûüá1K&nîéwêúnhYbBBcr$ï5ä#YxZöítà3bt4xAôivy^ìô7@doE,150,65,26
321,2020-11-21,121,CíîvPlwp9^Xnq6G^b2Rg%3lWèìàöSGTzEDûèäêyH#kZôsYék1U,117,405,35
322,2019-10-26,129,XëgütFHöaqOyémZàx#tûWXUîD8DjM4OVâLiPvûíNcéQûlîêGzô,109,490,16
323,2021-03-27,54,bMEFCK2%Jè#@UDI@à^daP$ûO&WûKJ55ódzûrîxLáLH%îWpígqj,146,347,2
324,2022-12-03,84,qT#WîíSpW3bûUjòXbtúúN6à2Há*ôFMkàéVhc^ú5&8LRë79JZRv,118,167,39
325,2022-10-11,62,bzûxügI40pE*ì3îìégl@ûídulSü5Wjaî@IJGP6u7äsqBHM&ûvi,99,357,12
326,2023-09-27,107,úo14Döú%*juKYGoghemíöl%ëûwfjä$üIFrï6qay&mlúà@Iô5W4,67,329,33
327,2021-01-29,153,$ûqhúAPQNW%1^dzxIOTFc2póDHëCKíf&V*tWpmS3Q9*ï*SIòó1,91,235,13
328,2020-08-27,144,qDcEXMöPiâöjcwIíadtQImpîò0^víYZXáFRômPNäYîOlRyvàQf,184,1,19
329,2019-06-26,168,RèRNCóîvûmwp9VXoq7û^c3äg%K9aìòàüTHTzîDáèëîyá$kdôtc,192,723,5
330,2021-02-03,58,DàBë1î1D@Y$óGZúîc5Oêôü^5ìëITgucNFGDM3&Kì$#VEJ#è&fb,108,953,8
331,2022-05-26,176,BYëNM77èg1éuû0NóOJ*ûZsàitm6SUkn3ê#özìd@H6ïúúíäQEQw,133,184,48
332,2023-03-14,73,úVsB5eTXmSâeöOè99òh3ówé1PnPúYjêuìkuo8Uümp5îTy1ûe#I,67,561,27
333,2022-10-28,77,ö7qby*nmàà#Iû6X4în8njü4zV@LVPúsuNQé0ûBî$GògóA896&p,78,114,36
334,2021-09-01,64,uH07ó7K*áâsNjäúj$UlàgD#ücPdn0iUúàíë9EQwCAîóòZvE9hW,187,961,15
335,2022-10-15,38,ä$öIEqï6pax&mlúú@Iô5W3êm7niö3yU9KUOórtMPázòAê#Fìfí,168,796,43
336,2021-06-25,155,eLìFQcqöJBC*Izn0ú8j#AF8ó#bUM@îL%TèIH2fIbwEpCv2ôJE#,136,266,9
337,2021-03-21,168,Ux5LFt*ëïAPà%ô#úuVu%3R5ê*SîVäyHUWì7yáúBMünäG&*%Ew7,122,261,6
338,2023-04-28,174,z8F4älljrOâìBXWdkoaAâN3öc#ïf3xòqRRs6LnDlJû$ûnd8gCr,198,140,3
339,2022-09-21,123,vRjISLáèqKMîüà&YlCúZHp563#mamVïëx49uUaíGswOrzGXn@p,111,594,44
340,2021-03-14,88,úOûyqXâ@êèfé&NOLUnz#axvGMRDüznéAFûAHáZ%TqrUúkPdNj%,141,777,9
341,2019-10-01,139,QâTòwESUà5wôé*KïlòE%^#Cu5Bô32M$*2î6äìH4WG7OáCBxxâä,149,204,37
342,2022-12-31,116,Oh2KvI18úPKAáâtNjun7$Vlo4E$ü0Pe#1jUààóëRFRxCBîúòZw,178,814,21
343,2019-07-12,170,w&4T7ôBTûXï0IVYû90íàDObpïIAA&Gy9Fí75Q*D6é@üëL8âK#S,112,770,26
344,2021-07-28,34,^eWP$áO&WûKK5hLdzGrEx4áLH%îXqKgqj39Rik1A9ëxMa7xfRé,62,484,44
345,2022-12-22,168,ràFJöELúhAXBvYqoT5S@AüBUKäà3XtgütFûvaqOFjmZox#tûüa,200,139,6
346,2022-09-08,41,iò@ïGwpä4oöw^kjóKlGîgUeâí5lhë2wSkJTMéìrLNôaè*âmDàâ,68,385,1
347,2020-03-21,154,5^ocpYaü06#xXdàJvzRu2Iâq%rû^àí@e8krSr@0OJc%ìZSìvEû,146,947,5
348,2019-01-16,36,qPüuaäáqlHw&IBVeg*CSnâ4Oy9ZòV3vwt1càcLlénuykKoX%6m,81,424,7
349,2023-10-18,140,VàèóïRFSxDBôúûâxG@jYîrXûi0TëU^ï97ìHèMTsUòôojFë$zs$,58,47,48
350,2020-03-01,43,ü*dNJvb#ue2Dqqûû&Mó@â8ér#rnc83Z^PZSìwxRTà4öFé*Jëkì,104,352,26
351,2023-08-14,154,îL%TèIH2fIbwEpCu2ôIE#ZUnHdnh16Pfiy&6òuJö5vdOôûîàK&,52,943,27
352,2020-02-25,105,ahIh0qE*ì4ôPIîl#ûJâulSW5Xéaî@JKHPjv7ësrBIM&äviê%Aú,112,35,25
353,2019-12-08,155,ëïûdXLY4éIúäaé3ú*phóxgèo6dcâDd*UüNïTâyeüúupLcBMFZû,140,989,3
354,2019-03-19,61,qnwëûïGfêiotfFiS80h*zk7IwvüWwSòséqìüAxsi%8ûvUáYöd3,79,121,6
355,2023-03-10,175,e2wòqQQr6KmDkIò#ûnc8fBq8B$Pöx@%MgöFIs3TéOxopnvähtF,112,14,7
356,2021-10-17,42,à$î@ót%tpe@5ê*RêUûyzTVì6aHóALömûF^&$Evjvû4f7%B4ô7ï,108,302,30
357,2021-08-26,107,rbzAnnèè$Já7Y5ôo9oka50W#MWQàtuORí1äCô%HòhúA9@7*qer,67,570,18
358,2022-04-06,151,xHOSEb1oíCGäBJíê^UssWàmRfPk&ë&SHìKdVòdïrDîäöoLChkX,143,57,21
359,2023-11-08,163,jàziòq8feîFfBWbPüVî0gbèwrNeDOHêémFIYäé@Ug&áVDl01z7,95,580,15
360,2020-02-20,66,ïûcXób3éámäaá2ú&$híwgào5cbââ0&UwMuSdxdüótoKzBLEYhj,71,963,24
361,2020-06-17,130,ZòU3uvt1bnzLlj#uykKnXU6mE5p%N10efIXöDèBï1F2xnB%úHâ,188,72,39
362,2020-10-16,46,öbOclzhSóúéû8DPvA*âíìXuD7gVZoUîgaQò##äj5àyó3RpRèâl,115,614,8
363,2020-02-06,119,hxU5ìtéë3AzàîôâúJ^KpS@VêéSoV2bòUjìWasóóM6ú1Gû*ôELk,154,937,38
364,2020-01-14,157,meLOy9ZòU3uvt1bnzLlj#tykKnXU5mE5p%N10efIXöDèBï1F2x,186,194,39
365,2021-09-09,70,â&QêUûxFSVè6xûíALömûF^^$Du6Bû42N%A3ô6ëòI5XH8PéDCxy,59,980,22
366,2023-05-26,81,5Ui&5nYûäìbVJV1GFíòöô0J%mêáuâóm4XaYAb%#ëKûQXvXïésn,138,976,13
367,2020-01-08,124,cï@i1#4Hàì35EüMrBkvLZHphifoóWó^ïSaglë%aKzsö7rbzAnn,172,804,45
368,2023-07-04,133,WaYAb%#ëKûQXvXïésmIa*2w*îhBx%àê69c@DQ&hwxu3ZèdMóíp,159,806,49
369,2019-08-03,162,Eaíâa3Lcêï$3àòGäesaLâêYí1$Io@8TZûQn%0üOShNVöìJé44í,84,703,42
370,2021-04-11,82,fmqcCîP5ae%üh5FäsëTuPNpônúë^ëpf@5êtSE&Rb0U&PjaILvM,88,820,33
371,2023-09-22,52,ûQn%0üOShNVöìJé34ícxôqêwKiKôTeVoéfpi2OûhjzXOswóü6D,51,175,27
372,2021-10-23,58,äüá2L&oôíwîào5YbZCd&%öMëSZxZöótoKcB4yAûjDy&ìô8#e$E,152,40,41
373,2019-12-24,84,@sûüaïgCOâ6MKìödú5OCréà0áòrlîfFFgv*b9ü&î1ôcèxû7fy8,185,268,35
374,2021-11-26,121,QkX2Mv6WàS0stqzüíüIiôlrwiHlV@3jC2m@LyycYzUëuúsûbDz,118,255,40
375,2022-12-20,71,bNîôâú2^Jp$@VêéSo^2aPTjOWaûLó55úezûsîyLkMáUgXqógrk,163,774,39
376,2020-12-21,52,c8ândá%MNKS@y@üvuELPBöylû*DqWûhzSäT%ë86èGàLSrTìîni,193,338,39
377,2022-08-28,170,Paä8îy92FKà03CTKo&ûtJ*yúefdláTé$RQïdiû#UHxìë5èüx^í,162,349,15
378,2023-07-07,81,&T*#1PKdVòeïrDFäöoMwôkXóv9qîTUSâA5BhK2MTXJgMtìáLaû,192,535,21
379,2020-04-08,173,tSE&Sb0U*PjaILvMWúR0&*%Fökwáig8^C5ûköQ26Z19QKyEbbF,92,469,22
380,2019-06-18,59,9yNIbTèbäoBCòämJuêiVás6oZRSPY&3&eHzKQVHdKràîJöêLúh,107,295,33
381,2019-11-05,125,%O10fê2XüxèvïeF2ynC%ú1âàôdj8îûariQï3UhïZ7GHEN4s4òp,136,894,10
382,2022-05-06,68,Xw*5T8ûCUûYö1JWZä90óèEObpïIAB&Hy@Fí76R*E7í@aëL9êK#,67,743,31
383,2020-08-28,76,ycZzVëvútäcD0vl*#íyYóêbg6ZîöpgNû0SfäX5EECK2q2ènm%D,173,221,49
384,2019-02-07,112,îfôGgC*bQaVî1ôcìxsOfE81EínG2Bëí#^h*IWEm12z8áëjSûòu,60,757,8
385,2020-07-27,164,#iháé6EZ1SzYi3jeûzuQ5HRKûnpILêwú%X7Bócû$452@lülUuä,85,577,9
386,2021-05-20,147,SváE%uM$xDV98mú9ág5ü3fmN@5vJEï8íöèlq*úìizqXe@îpfí&,189,749,45
387,2023-05-07,31,Sêv6Ci42NTYKh7uòIMbHPìéDâyyêërXkVqEcEXNöPiâüjcwIób,121,708,36
388,2023-02-25,69,2úòFQdrüKCDAJ0$Hú98SBG8ó$cöN@ôM%UìII33íbxîpâvJôJF#,69,279,44
389,2022-03-14,139,qnvëûëFêâhoteEûR7cg&bj7HïuüVwRPrápèö*ösh$7ôvUGAUd2,180,669,6
390,2020-01-12,57,8U%DcEXMöò6âwjcwIíydtRImpîq0^wícdajGRû9PNäbgì9SFvà,109,22,20
391,2021-10-02,114,wS7ISMépqKNôxè&Z9Dàdá^563$manWvïy49vVyóH*xP&0GY$#p,169,756,47
392,2019-07-26,31,jFu%G*Tce&AQlY3Mw7XèT1turzaóaJjûlswiImV#4kC3n#Lzyd,84,771,9
393,2019-06-05,142,í@BZT6MkkOîeJëHc7ó7J*ûCûNáäói$UíúgD#ücOZm0iTLMJS9E,75,196,15
394,2020-10-18,171,V#gkCfn@LbycZzVSvútäcDcvl*#íyXKDXg6ZEUpgNR0SêäX5DE,142,602,8
395,2021-05-30,38,dGüuCnAt0êHC9XSlFbmfz4Ndgw%4èsHë3tbMêîâóI%Jp#@UêáR,52,742,45
396,2022-08-27,81,COuX&ZéèWtâ6föYnïêfwòìR@û6KúDíJQoûàZkfBò9C$PVa#%Mô,198,777,24
397,2023-01-14,39,lIUé$RQïejû#UHxìë5èüxríkLLm0Fh&fDó6óiï2a%l3%7Kòs58,130,135,32
398,2022-08-12,51,skè0jûr9gfôGgCXcQaVî1gcìxsOfEOIîínGJZëí#Vh*éWEm120,96,465,7
399,2022-12-10,36,öFésKïíPx%%#Cthuôfe5$*2îiäO04Wz7OávBwüDäò&j%pwXw&5,164,996,27
400,2019-11-28,46,@Fí76R*E7é@aëL9êK#SàGG11áüvâoYtHîHD@YTmûcmg0MNehxU,73,673,24
401,2021-11-06,72,àYèAWVcinü*ZM2ïb@ëe1CìpòQqMJmâkéò#òmc72YpOB#OïxQ$L,178,722,16
402,2022-05-19,53,ZóIUépRQöâáRoU1xìTièWüróíLLm1Fh&fDójúûUfa%l3%7Kòä5,169,161,33
403,2022-12-27,160,%X7Bócû$452@lülUuäw37tTxéF&vN^yFW@9nà#éh6a4gnO#6wK,157,981,40
404,2022-06-05,180,#öáEquMpxEWl8nú@áô5ü3fmNm6vKEï9óUOór*àPázqYê#îèfí&,100,46,14
405,2020-01-07,53,fXäfütFHïaqNyámZàx@sûVWTîC7DjL4OUZLiOvûéNcáQòlîêFz,98,739,17
406,2021-12-23,70,nNqâW8pH7s&Q43hhLâbGûEa4I50qE*ìKôòég9#ûídBlSüMXkyg,50,744,20
407,2022-09-12,167,*SHòKdVòdïrDîäöoLDhkXóv9qîTUSâAMYhKIàSXJgMtpûLaûOè,157,661,31
408,2022-11-25,117,dhAck8JüwaWxSQséqìüAati^9áwVHBVe3XCSmeLOyPZòU3BC*I,138,181,21
409,2023-07-15,137,kliqèZèAaVdjoü*dM2vb@ue2DqqûQrMómâkéò#rnc82YqPZSìö,145,185,41
410,2019-04-06,77,GUCkcdajôäh@ìètbgì9äFBnû3mïu$jiéé7Fâ2T0Yj4jfä0vR6H,122,297,10
411,2019-12-07,34,w3ûKG$êVoJfpi28Qhjz*7äwLü6wePáéôìMAMs^%YûúUrA5dSWm,123,189,22
412,2022-01-07,80,iGqYeRîp3lWOPMU$0$bEwGNRDaHnéZFûYIédUT&rVn8Q1O7^äV,96,248,30
